depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.20304560661315918,18,55,22589.005878477663,7247.186440828812,0.3766288742241985,0.0,false
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.01007699966430664,8,55,8125.6422033973995,2777.8916193857285,0.8519211203066521,0.0,false
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.020249605178833008,7,55,7216.683229309109,3740.0834514472467,1.5429761626600358,0.0,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,3607.5035088062286,0,110,0.0,0.0,0.0,Inf,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3601.3025999069214,0,110,0.0,0.0,0.0,Inf,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,TIME_LIMIT,3600.5311336517334,0,110,0.0,0.0,0.0,Inf,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,0.465639591217041,0,102,0.0,0.0,0.0,Inf,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,130.16072249412537,22,102,8340.325879833137,3033.7727723838166,1.2373140927350519,0.0,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,65.28163456916809,16,102,6017.611626261972,2424.6062618588003,1.7263751870872028,0.0,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.07782435417175293,0,18,0.0,0.0,0.0,Inf,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.01883840560913086,0,18,0.0,0.0,0.0,Inf,false
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.014583587646484375,0,18,0.0,0.0,0.0,Inf,false
VLP Hagenow,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.17370176315307617,18,55,24444.141733731125,6294.4894955437285,0.2730088959129153,0.0,false
VLP Hagenow,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.019602060317993164,10,55,11654.519053116866,4080.2713615084554,0.6998471657205279,0.0,false
VLP Hagenow,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.027399778366088867,10,55,10143.657663078418,5144.8508099715655,1.3043879918117902,0.0,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,3606.9386324882507,0,110,0.0,0.0,0.0,Inf,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3601.733365535736,0,110,0.0,0.0,0.0,Inf,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,TIME_LIMIT,3600.6322255134583,0,110,0.0,0.0,0.0,Inf,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,23.66274857521057,0,102,0.0,0.0,0.0,Inf,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,115.87335658073425,30,102,11405.257508377148,3977.4558168160247,0.9864743540744251,0.0,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,106.48242402076721,21,102,8264.479209294028,3211.254368355763,1.417083268838633,0.0,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.06399750709533691,0,20,0.0,0.0,0.0,Inf,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.0381016731262207,0,20,0.0,0.0,0.0,Inf,false
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.19045543670654297,0,20,0.0,0.0,0.0,Inf,false
VLP Parchim,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,1.9707858562469482,31,55,37921.77980634437,6840.629410565026,0.21379605532028814,0.0,false
VLP Parchim,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.017518997192382812,15,55,14522.419329167602,5620.16978286838,0.8476024509506117,0.0,false
VLP Parchim,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.046465396881103516,9,55,9005.049737394773,3302.1473437624754,1.3601302696018651,0.0,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,3842.9469628334045,0,110,0.0,0.0,0.0,Inf,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3602.775503396988,0,110,0.0,0.0,0.0,Inf,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,TIME_LIMIT,3600.762174844742,0,110,0.0,0.0,0.0,Inf,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,1.02541184425354,0,102,0.0,0.0,0.0,Inf,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,638.0482294559479,31,102,11418.797741280263,3362.730624994308,1.1049155667067334,0.0,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,42.365084648132324,22,102,8609.247374531278,3062.8074147420334,1.6337632321612157,0.0,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.20298147201538086,0,18,0.0,0.0,0.0,Inf,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.03840303421020508,0,18,0.0,0.0,0.0,Inf,false
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.016327381134033203,0,18,0.0,0.0,0.0,Inf,false
VLP Schwerin,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.16898345947265625,16,55,18788.32116747411,4997.882808382252,0.12581383841890487,0.0,false
VLP Schwerin,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.003770589828491211,6,55,5751.780196701098,2752.359694791846,0.6335145402849499,0.0,false
VLP Schwerin,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.00433039665222168,5,55,4386.936751437223,2390.991757203032,1.3909345100579613,0.0,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,3605.0703043937683,0,110,0.0,0.0,0.0,Inf,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3600.9770007133484,0,110,0.0,0.0,0.0,Inf,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,432.54212856292725,5,110,5044.804763971665,2816.588822924285,1.5119547150135766,0.0,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,0.36991333961486816,0,102,0.0,0.0,0.0,Inf,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,56.22265076637268,15,102,5651.0722082659095,2455.6352340917556,0.8880842751528204,0.0,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,5.551391363143921,10,102,3891.721476917319,1749.1227651167185,1.4398037467419222,4.7961634663806505e-15,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.05107545852661133,0,14,0.0,0.0,0.0,Inf,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.11033749580383301,0,14,0.0,0.0,0.0,Inf,false
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.048145294189453125,0,14,0.0,0.0,0.0,Inf,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,1.3514683246612549,36,55,42428.239927716655,10408.080159373489,0.1715200610334595,0.0,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.020828723907470703,13,55,11662.766219398287,3706.961878925776,0.6852770613843552,0.0,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.018258333206176758,11,55,9849.082584616537,4455.590787832746,1.2574652787218237,0.0,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,19623.134642124176,0,110,0.0,0.0,0.0,Inf,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3601.251260280609,0,110,0.0,0.0,0.0,Inf,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,TIME_LIMIT,3600.4210312366486,0,110,0.0,0.0,0.0,Inf,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,0.43163514137268066,0,102,0.0,0.0,0.0,Inf,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,70.50018072128296,32,102,12044.102397535653,4285.414933880103,0.9547821471237525,0.0,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,14.770751476287842,21,102,7969.26745911472,2529.2950660876472,1.3513773618318488,0.0,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.14249253273010254,0,20,0.0,0.0,0.0,Inf,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.020298480987548828,0,20,0.0,0.0,0.0,Inf,false
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.010657787322998047,0,20,0.0,0.0,0.0,Inf,false
VLP Sternberg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.25579309463500977,20,55,23902.194140891566,5031.101251446141,0.3230769725292648,0.0,false
VLP Sternberg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.009360313415527344,7,55,6521.317330466892,2296.622343257271,1.3974029737792777,0.0,false
VLP Sternberg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.01001739501953125,6,55,5763.349850057815,2766.889208160549,2.1308596008341625,0.0,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,5729.629511117935,0,110,0.0,0.0,0.0,Inf,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3601.0556523799896,0,110,0.0,0.0,0.0,Inf,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,2927.6578602790833,6,110,6102.0817030749695,2524.4314809818907,3.623750081180134,0.0,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,0.24919486045837402,0,102,0.0,0.0,0.0,Inf,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3600.241616010666,0,102,0.0,0.0,0.0,0.05555555555555555,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,77.13530397415161,15,102,5395.904850296003,2085.8502267877698,3.122119574966524,0.0,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.03780364990234375,0,12,0.0,0.0,0.0,Inf,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.011775016784667969,0,12,0.0,0.0,0.0,Inf,false
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.01278543472290039,0,12,0.0,0.0,0.0,Inf,false
